# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# 5 Transmission
# 6 Reflection
# 7 Absorption
# x GenerationRate Intensity External_Source_ElectricField Transmission Reflection Absorption 
41 3.33516e+19 949.669 12880.9 0 0 0 
42 3.33117e+19 948.503 12753.6 0 0 0 
43 3.32701e+19 947.292 12623.3 0 0 0 
44 3.32269e+19 946.038 12490 0 0 0 
45 3.31821e+19 944.741 12353.7 0 0 0 
46 3.31358e+19 943.402 12214.4 0 0 0 
47 3.30881e+19 942.024 12072.2 0 0 0 
48 3.30388e+19 940.606 11927.2 0 0 0 
49 3.29882e+19 939.151 11779.4 0 0 0 
50 3.29363e+19 937.659 11628.9 0 0 0 
51 3.28831e+19 936.133 11475.7 0 0 0 
52 3.28287e+19 934.572 11319.8 0 0 0 
53 3.27731e+19 932.979 11161.4 0 0 0 
54 3.27165e+19 931.356 11000.4 0 0 0 
55 3.26588e+19 929.703 10837 0 0 0 
56 3.26001e+19 928.022 10671.1 0 0 0 
57 3.25405e+19 926.315 10502.9 0 0 0 
58 3.24801e+19 924.583 10332.4 0 0 0 
59 3.24189e+19 922.827 10159.6 0 0 0 
60 3.2357e+19 921.05 9984.67 0 0 0 
61 3.22944e+19 919.253 9807.6 0 0 0 
62 3.22313e+19 917.437 9628.48 0 0 0 
63 3.21676e+19 915.605 9447.35 0 0 0 
64 3.21036e+19 913.757 9264.28 0 0 0 
65 3.20391e+19 911.896 9079.34 0 0 0 
66 3.19743e+19 910.023 8892.58 0 0 0 
67 3.19094e+19 908.14 8704.07 0 0 0 
68 3.18442e+19 906.248 8513.86 0 0 0 
69 3.1779e+19 904.35 8322.04 0 0 0 
70 3.17137e+19 902.446 8128.65 0 0 0 
71 3.16485e+19 900.539 7933.76 0 0 0 
72 3.15834e+19 898.63 7737.44 0 0 0 
73 3.15185e+19 896.721 7539.75 0 0 0 
74 3.14538e+19 894.813 7340.76 0 0 0 
75 3.13895e+19 892.909 7140.54 0 0 0 
76 3.13255e+19 891.009 6939.14 0 0 0 
77 3.1262e+19 889.116 6736.64 0 0 0 
78 3.11991e+19 887.23 6533.1 0 0 0 
79 3.11367e+19 885.354 6328.59 0 0 0 
80 3.10749e+19 883.489 6123.17 0 0 0 
81 3.10139e+19 881.637 5916.91 0 0 0 
82 3.09536e+19 879.799 5709.88 0 0 0 
83 3.08941e+19 877.976 5502.14 0 0 0 
84 3.08356e+19 876.17 5293.76 0 0 0 
85 3.07779e+19 874.383 5084.8 0 0 0 
86 3.07213e+19 872.615 4875.34 0 0 0 
87 3.06657e+19 870.869 4665.43 0 0 0 
88 3.06112e+19 869.145 4455.15 0 0 0 
89 3.05578e+19 867.445 4244.56 0 0 0 
90 3.05056e+19 865.77 4033.73 0 0 0 
91 3.04547e+19 864.121 3822.71 0 0 0 
92 3.0405e+19 862.499 3611.58 0 0 0 
93 3.03567e+19 860.906 3400.4 0 0 0 
94 3.03097e+19 859.342 3189.24 0 0 0 
95 3.02641e+19 857.809 2978.16 0 0 0 
96 3.02199e+19 856.307 2767.22 0 0 0 
97 3.01772e+19 854.837 2556.49 0 0 0 
98 3.0136e+19 853.401 2346.03 0 0 0 
99 3.00963e+19 852 2135.91 0 0 0 
100 3.00581e+19 850.633 1926.18 0 0 0 
101 3.00215e+19 849.302 1716.91 0 0 0 
102 2.99865e+19 848.007 1508.16 0 0 0 
103 2.99531e+19 846.75 1299.98 0 0 0 
104 2.99213e+19 845.53 1092.45 0 0 0 
105 2.98911e+19 844.348 885.624 0 0 0 
106 2.98625e+19 843.205 679.554 0 0 0 
107 2.98357e+19 842.101 474.301 0 0 0 
108 2.98104e+19 841.037 269.926 0 0 0 
109 2.97868e+19 840.012 66.4837 0 0 0 
110 2.97755e+19 839.51 -34.9968 0 0 0 
110 0 859.921 -236.939 0 0 0 
111.009 0 859.444 -337.256 0 0 0 
112.039 0 858.48 -541.315 0 0 0 
113.089 0 857.519 -748.179 0 0 0 
114.16 0 856.562 -957.784 0 0 0 
115.253 0 855.609 -1170.06 0 0 0 
116.368 0 854.661 -1384.92 0 0 0 
117.506 0 853.721 -1602.28 0 0 0 
118.667 0 852.789 -1822.03 0 0 0 
119.851 0 851.867 -2044.07 0 0 0 
121.058 0 850.956 -2268.26 0 0 0 
122.291 0 850.057 -2494.47 0 0 0 
123.548 0 849.173 -2722.54 0 0 0 
124.83 0 848.305 -2952.31 0 0 0 
126.139 0 847.453 -3183.6 0 0 0 
127.473 0 846.621 -3416.22 0 0 0 
128.835 0 845.809 -3649.95 0 0 0 
130.224 0 845.019 -3884.56 0 0 0 
131.642 0 844.253 -4119.82 0 0 0 
133.087 0 843.513 -4355.45 0 0 0 
134.562 0 842.8 -4591.18 0 0 0 
136.067 0 842.117 -4826.7 0 0 0 
137.602 0 841.465 -5061.7 0 0 0 
139.168 0 840.846 -5295.83 0 0 0 
140.766 0 840.261 -5528.75 0 0 0 
142.396 0 839.713 -5760.05 0 0 0 
144.059 0 839.204 -5989.36 0 0 0 
145.755 0 838.736 -6216.23 0 0 0 
147.486 0 838.31 -6440.24 0 0 0 
149.252 0 837.928 -6660.91 0 0 0 
151.053 0 837.594 -6877.76 0 0 0 
152.89 0 837.308 -7090.28 0 0 0 
154.765 0 837.073 -7297.95 0 0 0 
156.677 0 836.892 -7500.23 0 0 0 
158.628 0 836.767 -7696.54 0 0 0 
160.619 0 836.699 -7886.31 0 0 0 
162.649 0 836.693 -8068.94 0 0 0 
164.721 0 836.751 -8243.82 0 0 0 
166.834 0 836.876 -8410.33 0 0 0 
168.99 0 837.07 -8567.83 0 0 0 
171.19 0 837.339 -8715.69 0 0 0 
173.434 0 837.684 -8853.25 0 0 0 
175.723 0 838.112 -8979.87 0 0 0 
178.058 0 838.625 -9094.91 0 0 0 
180.441 0 839.228 -9197.71 0 0 0 
182.872 0 839.928 -9287.65 0 0 0 
185.351 0 840.728 -9364.12 0 0 0 
187.881 0 841.636 -9426.51 0 0 0 
190.462 0 842.656 -9474.26 0 0 0 
193.094 0 843.797 -9506.81 0 0 0 
195.78 0 845.063 -9523.66 0 0 0 
198.52 0 846.464 -9524.35 0 0 0 
201.316 0 848.005 -9508.45 0 0 0 
204.168 0 849.695 -9475.6 0 0 0 
207.077 0 851.539 -9425.49 0 0 0 
210.045 0 853.545 -9357.91 0 0 0 
213.073 0 855.72 -9272.67 0 0 0 
216.162 0 858.068 -9169.7 0 0 0 
219.314 0 860.595 -9049 0 0 0 
222.529 0 863.303 -8910.67 0 0 0 
225.809 0 866.193 -8754.9 0 0 0 
229.155 0 869.265 -8581.98 0 0 0 
232.569 0 872.515 -8392.3 0 0 0 
236.051 0 875.937 -8186.37 0 0 0 
239.604 0 879.52 -7964.78 0 0 0 
243.228 0 883.251 -7728.26 0 0 0 
246.926 0 887.111 -7477.61 0 0 0 
250.698 0 891.075 -7213.75 0 0 0 
254.547 0 895.117 -6937.67 0 0 0 
258.473 0 899.201 -6650.48 0 0 0 
262.478 0 903.287 -6353.32 0 0 0 
266.564 0 907.331 -6047.42 0 0 0 
270.733 0 911.281 -5734.05 0 0 0 
274.985 0 915.081 -5414.51 0 0 0 
279.324 0 918.671 -5090.12 0 0 0 
283.75 0 921.987 -4762.16 0 0 0 
288.265 0 924.963 -4431.93 0 0 0 
292.872 0 927.531 -4100.62 0 0 0 
297.571 0 929.625 -3769.4 0 0 0 
302.366 0 931.181 -3439.31 0 0 0 
307.257 0 932.14 -3111.28 0 0 0 
312.246 0 932.451 -2786.12 0 0 0 
317.337 0 932.072 -2464.47 0 0 0 
322.53 0 930.973 -2146.83 0 0 0 
327.828 0 929.139 -1833.52 0 0 0 
333.233 0 926.572 -1524.7 0 0 0 
338.747 0 923.29 -1220.4 0 0 0 
344.372 0 919.332 -920.468 0 0 0 
350.11 0 914.756 -624.683 0 0 0 
355.965 0 909.64 -332.73 0 0 0 
361.938 0 904.079 -44.2629 0 0 0 
368.031 0 898.183 241.044 0 0 0 
374.247 0 892.078 523.437 0 0 0 
380.589 0 885.894 803.021 0 0 0 
387.058 0 879.77 1079.69 0 0 0 
393.658 0 873.842 1353.07 0 0 0 
400.392 0 868.243 1622.45 0 0 0 
407.261 0 863.094 1886.72 0 0 0 
414.269 0 858.504 2144.37 0 0 0 
421.418 0 854.566 2393.43 0 0 0 
428.711 0 851.355 2631.51 0 0 0 
436.152 0 848.928 2855.8 0 0 0 
443.743 0 847.326 3063.17 0 0 0 
451.487 0 846.577 3250.24 0 0 0 
459.387 0 846.695 3413.51 0 0 0 
467.447 0 847.687 3549.56 0 0 0 
475.669 0 849.551 3655.16 0 0 0 
484.058 0 852.278 3727.53 0 0 0 
492.615 0 855.85 3764.49 0 0 0 
501.345 0 860.232 3764.67 0 0 0 
510.252 0 865.367 3727.62 0 0 0 
519.338 0 871.167 3653.96 0 0 0 
528.608 0 877.502 3545.34 0 0 0 
538.064 0 884.195 3404.46 0 0 0 
547.712 0 891.018 3234.89 0 0 0 
557.554 0 897.691 3040.83 0 0 0 
567.594 0 903.898 2826.81 0 0 0 
577.838 0 909.293 2597.32 0 0 0 
588.288 0 913.53 2356.4 0 0 0 
598.949 0 916.29 2107.24 0 0 0 
609.825 0 917.311 1851.92 0 0 0 
620.92 0 916.417 1591.14 0 0 0 
632.24 0 913.552 1324.28 0 0 0 
643.788 0 908.797 1049.55 0 0 0 
655.568 0 902.387 764.485 0 0 0 
667.587 0 894.709 466.542 0 0 0 
679.848 0 886.288 153.973 0 0 0 
692.357 0 877.753 -173.294 0 0 0 
705.118 0 869.786 -512.811 0 0 0 
718.137 0 863.055 -858.969 0 0 0 
731.418 0 858.145 -1202.73 0 0 0 
744.967 0 855.486 -1531.83 0 0 0 
758.79 0 855.304 -1831.64 0 0 0 
772.891 0 857.595 -2086.45 0 0 0 
787.278 0 862.127 -2281.35 0 0 0 
801.954 0 868.464 -2404.19 0 0 0 
816.927 0 876.005 -2447.57 0 0 0 
832.202 0 884.024 -2410.17 0 0 0 
847.785 0 891.721 -2297.36 0 0 0 
863.682 0 898.277 -2120.64 0 0 0 
879.901 0 902.939 -1895.93 0 0 0 
896.447 0 905.129 -1640.91 0 0 0 
913.326 0 904.556 -1371.89 0 0 0 
930.546 0 901.304 -1100.92 0 0 0 
948.114 0 895.85 -833.852 0 0 0 
966.036 0 889.002 -570.048 0 0 0 
984.32 0 881.773 -304.007 0 0 0 
1002.97 0 875.229 -28.6796 0 0 0 
1022 0 870.345 260.288 0 0 0 
1041.42 0 867.863 560.647 0 0 0 
1061.22 0 868.161 861.288 0 0 0 
1081.43 0 871.123 1142.69 0 0 0 
1102.04 0 876.086 1380.33 0 0 0 
1123.07 0 881.934 1550.26 0 0 0 
1144.52 0 887.367 1635.18 0 0 0 
1166.4 0 891.272 1628.87 0 0 0 
1188.73 0 893.039 1537.13 0 0 0 
1211.51 0 892.649 1374.76 0 0 0 
1234.75 0 890.542 1159.68 0 0 0 
1258.45 0 887.377 906.801 0 0 0 
1282.64 0 883.874 624.666 0 0 0 
1307.31 0 880.769 316.767 0 0 0 
1332.48 0 878.768 -12.8613 0 0 0 
1358.16 0 878.316 -352.776 0 0 0 
1384.36 0 879.307 -680.251 0 0 0 
1411.08 0 881.037 -963.58 0 0 0 
1438.35 0 882.635 -1170.41 0 0 0 
1466.16 0 883.66 -1278.11 0 0 0 
1494.54 0 884.287 -1280.19 0 0 0 
1523.49 0 884.883 -1184.94 0 0 0 
1553.02 0 885.511 -1007.34 0 0 0 
1583.15 0 885.917 -760.593 0 0 0 
1613.89 0 885.872 -454.531 0 0 0 
1645.25 0 885.278 -103.022 0 0 0 
1677.24 0 883.986 265.669 0 0 0 
1709.87 0 881.945 606.149 0 0 0 
1743.17 0 879.778 867.17 0 0 0 
1777.13 0 878.84 1011.85 0 0 0 
1811.78 0 880.21 1032.19 0 0 0 
1847.14 0 883.61 945.677 0 0 0 
1883.2 0 887.379 776.147 0 0 0 
1919.99 0 889.356 536.412 0 0 0 
1957.53 0 888.05 229.882 0 0 0 
1995.82 0 883.758 -128.803 0 0 0 
2034.88 0 878.914 -493.727 0 0 0 
2074.74 0 876.839 -789.72 0 0 0 
2115.39 0 879.332 -939.823 0 0 0 
2156.87 0 884.87 -901.241 0 0 0 
2199.19 0 889.342 -688.029 0 0 0 
2242.36 0 889.202 -367.814 0 0 0 
2286.4 0 884.545 -31.217 0 0 0 
2331.33 0 879.269 253.491 0 0 0 
2377.16 0 877.851 468.697 0 0 0 
2423.92 0 881.405 625.57 0 0 0 
2471.62 0 886.446 705.989 0 0 0 
2520.29 0 888.038 642.859 0 0 0 
2569.94 0 885.057 389.847 0 0 0 
2620.59 0 881.16 11.3449 0 0 0 
2672.26 0 880.299 -335.466 0 0 0 
2724.98 0 882.845 -528.116 0 0 0 
2778.76 0 885.393 -560.955 0 0 0 
2833.62 0 884.958 -487.879 0 0 0 
2889.59 0 883.026 -330.213 0 0 0 
2946.7 0 882.471 -80.7369 0 0 0 
3004.95 0 883.512 224.933 0 0 0 
3064.38 0 883.976 475.959 0 0 0 
3125.01 0 882.996 541.527 0 0 0 
3186.86 0 882.831 386.414 0 0 0 
3249.96 0 884.227 119.626 0 0 0 
3314.33 0 884.665 -129.023 0 0 0 
3380 0 882.728 -326.935 0 0 0 
3447 0 881.698 -443.959 0 0 0 
3515.35 0 883.893 -379.259 0 0 0 
3585.08 0 885.545 -123.224 0 0 0 
3656.22 0 883.313 172.83 0 0 0 
3728.79 0 881.296 365.324 0 0 0 
3802.82 0 883.514 388.408 0 0 0 
3878.35 0 885.478 222.393 0 0 0 
3955.41 0 883.303 -52.2306 0 0 0 
4034.02 0 881.719 -283.345 0 0 0 
4114.21 0 883.915 -357.145 0 0 0 
4196.03 0 884.657 -226.018 0 0 0 
4279.49 0 882.818 38.0889 0 0 0 
4364.64 0 882.952 258.074 0 0 0 
4451.51 0 883.89 310.382 0 0 0 
4540.13 0 883.518 162.569 0 0 0 
4630.54 0 883.544 -97.9545 0 0 0 
4722.77 0 883.193 -275.896 0 0 0 
4816.87 0 883.246 -240.997 0 0 0 
4912.86 0 884.196 -13.462 0 0 0 
5010.79 0 883.022 202.429 0 0 0 
5110.7 0 883.036 226.824 0 0 0 
5212.62 0 884.304 74.7171 0 0 0 
5316.6 0 882.977 -140.308 0 0 0 
5422.68 0 883.272 -207.231 0 0 0 
5530.9 0 884.032 -55.312 0 0 0 
5641.3 0 883.045 96.6435 0 0 0 
5753.93 0 883.484 143.824 0 0 0 
5868.83 0 883.717 60.6519 0 0 0 
5986.06 0 883.134 -71.2387 0 0 0 
6105.64 0 883.599 -119.174 0 0 0 
6227.65 0 883.588 -56.7814 0 0 0 
6352.11 0 883.193 74.2099 0 0 0 
6479.08 0 883.674 124.448 0 0 0 
6608.62 0 883.212 30.8699 0 0 0 
6740.77 0 883.52 -134.035 0 0 0 
6875.59 0 883.381 -107.163 0 0 0 
7013.13 0 883.393 85.4326 0 0 0 
7153.44 0 883.514 158.793 0 0 0 
7296.59 0 883.337 -39.0181 0 0 0 
7442.62 0 883.631 -175.817 0 0 0 
7591.6 0 883.317 16.095 0 0 0 
7743.59 0 883.679 157.511 0 0 0 
7898.64 0 883.349 3.71767 0 0 0 
8056.83 0 883.475 -148.086 0 0 0 
8218.2 0 883.6 13.5259 0 0 0 
8382.84 0 883.164 115.161 0 0 0 
8550.79 0 883.693 -36.3005 0 0 0 
8722.13 0 883.329 -51.5827 0 0 0 
8896.94 0 883.317 8.55309 0 0 0 
9075.26 0 883.79 23.8316 0 0 0 
9257.19 0 883.301 36.8726 0 0 0 
9442.79 0 883.483 -63.3093 0 0 0 
9632.14 0 883.233 -7.26372 0 0 0 
9825.3 0 883.815 84.4701 0 0 0 
10022.4 0 883.645 -69.6587 0 0 0 
10223.4 0 882.866 -18.1107 0 0 0 
10428.5 0 883.67 54.8714 0 0 0 
10637.7 0 883.629 -58.8353 0 0 0 
10851.2 0 883.436 2.88885 0 0 0 
11069 0 883.817 42.7045 0 0 0 
11291.1 0 883.053 -19.2618 0 0 0 
11517.8 0 882.703 -2.05862 0 0 0 
11749 0 883.659 37.2299 0 0 0 
11984.9 0 883.911 -32.7191 0 0 0 
12225.5 0 883.586 5.84844 0 0 0 
12471 0 883.974 29.4884 0 0 0 
12721.5 0 884.505 -20.8794 0 0 0 
12977 0 884.052 15.1443 0 0 0 
13237.6 0 883.085 -15.6285 0 0 0 
13503.6 0 882.785 -8.54303 0 0 0 
13774.9 0 883.419 -11.8289 0 0 0 
14051.6 0 884.282 -34.7257 0 0 0 
14334 0 884.604 2.0173 0 0 0 
14622 0 884.247 -23.6808 0 0 0 
14915.9 0 883.528 5.0585 0 0 0 
15215.7 0 882.782 -1.34148 0 0 0 
15521.5 0 882.289 -15.448 0 0 0 
15833.5 0 882.285 3.9059 0 0 0 
16151.8 0 882.679 -22.1788 0 0 0 
16476.6 0 882.854 21.2013 0 0 0 
16807.9 0 882.727 -4.75175 0 0 0 
17145.8 0 882.986 0.72288 0 0 0 
17490.6 0 883.607 39.5613 0 0 0 
17842.4 0 883.924 -11.0032 0 0 0 
18201.2 0 883.992 -0.528477 0 0 0 
18567.3 0 883.747 21.4384 0 0 0 
18940.8 0 883.403 -6.13494 0 0 0 
19321.8 0 883.451 -35.2937 0 0 0 
19710.5 0 883.295 -5.58778 0 0 0 
20107 0 883.35 79.4725 0 0 0 
20511.6 0 883.549 -5.08712 0 0 0 
20924.3 0 883.49 -38.5485 0 0 0 
21345.3 0 883.481 9.16498 0 0 0 
21774.9 0 883.383 -3.2902 0 0 0 
22213.1 0 883.451 33.8036 0 0 0 
22660.1 0 883.471 20.8688 0 0 0 
23116.2 0 883.531 -70.0475 0 0 0 
23581.5 0 883.42 -62.1693 0 0 0 
24056.1 0 883.375 -1.06284 0 0 0 
24540.4 0 883.623 -29.3244 0 0 0 
25034.4 0 883.509 -54.9036 0 0 0 
25538.4 0 883.576 2.00487 0 0 0 
26052.5 0 883.487 74.0392 0 0 0 
26577.1 0 883.438 62.8107 0 0 0 
27112.2 0 883.756 -5.6376 0 0 0 
27658.1 0 883.625 -50.7788 0 0 0 
28215 0 883.514 -55.1314 0 0 0 
28783.2 0 883.652 -16.038 0 0 0 
29362.8 0 883.593 18.3101 0 0 0 
29954.1 0 883.469 27.3892 0 0 0 
30557.4 0 883.433 57.5641 0 0 0 
31172.8 0 883.367 88.7154 0 0 0 
31800.7 0 883.493 92.9378 0 0 0 
32441.2 0 883.671 64.0607 0 0 0 
33094.7 0 883.615 27.8326 0 0 0 
33761.3 0 883.334 40.0595 0 0 0 
34441.4 0 883.303 74.9004 0 0 0 
35135.2 0 883.328 49.1293 0 0 0 
35843 0 883.206 27.4657 0 0 0 
36565.1 0 883.388 24.1559 0 0 0 
37301.8 0 883.596 -8.83484 0 0 0 
38053.3 0 883.739 -12.2129 0 0 0 
38820 0 883.363 -25.5729 0 0 0 
39602.2 0 883.47 -14.3347 0 0 0 
40400.2 0 883.562 12.0274 0 0 0 
41214.2 0 883.424 14.9333 0 0 0 
42044.7 0 883.503 -2.71109 0 0 0 
42892 0 883.234 -16.5195 0 0 0 
43756.3 0 883.427 15.2688 0 0 0 
44638.1 0 883.462 8.15909 0 0 0 
45537.7 0 883.262 -6.68599 0 0 0 
46455.5 0 883.469 -5.14488 0 0 0 
47391.7 0 883.547 9.02784 0 0 0 
48346.9 0 883.417 22.9267 0 0 0 
49321.3 0 883.652 2.1755 0 0 0 
50315.4 0 883.606 0.0505697 0 0 0 
51329.5 0 883.395 -10.6476 0 0 0 
52364.2 0 883.749 -15.9023 0 0 0 
53419.6 0 883.592 -17.0227 0 0 0 
54496.4 0 882.906 -34.2495 0 0 0 
55595 0 882.786 -11.9068 0 0 0 
56715.7 0 882.674 2.84753 0 0 0 
57859 0 882.477 -8.35991 0 0 0 
59025.4 0 882.63 -8.82845 0 0 0 
60215.3 0 883.617 -31.4259 0 0 0 
61429.2 0 884.019 -50.3908 0 0 0 
62667.6 0 883.037 -40.7196 0 0 0 
63931.1 0 883.473 -26.7888 0 0 0 
65220 0 883.666 -28.6159 0 0 0 
66534.9 0 882.648 -63.8712 0 0 0 
67876.4 0 883.402 -99.777 0 0 0 
69244.9 0 884.494 -25.0999 0 0 0 
70641 0 884.497 108.164 0 0 0 
72065.4 0 884.269 2.41356 0 0 0 
73518.4 0 884.283 -45.8904 0 0 0 
75000.8 0 883.862 9.35537 0 0 0 
76513.1 0 883.001 63.829 0 0 0 
78055.9 0 883.388 -18.8461 0 0 0 
79629.9 0 883.578 -46.0659 0 0 0 
81235.6 0 883.374 105.789 0 0 0 
82873.7 0 883.567 25.2304 0 0 0 
84544.9 0 883.406 -106.973 0 0 0 
86249.8 0 883.376 -172.707 0 0 0 
87989.1 0 883.478 -168.669 0 0 0 
89763.5 0 883.418 -122.395 0 0 0 
91573.7 0 883.244 49.1595 0 0 0 
93420.5 0 883.467 164.033 0 0 0 
95304.5 0 883.424 -27.753 0 0 0 
97226.5 0 883.097 -44.0923 0 0 0 
99187.3 0 883.106 14.2894 0 0 0 
101188 0 883.175 43.7811 0 0 0 
103228 0 883.38 -23.6622 0 0 0 
105310 0 883.75 -47.091 0 0 0 
107434 0 883.636 227.276 0 0 0 
109601 0 883.27 176.437 0 0 0 
111812 0 883.121 34.7042 0 0 0 
114067 0 883.244 7.08253 0 0 0 
116368 0 883.065 120.64 0 0 0 
118715 0 883.629 290.237 0 0 0 
121109 0 883.611 83.3162 0 0 0 
123552 0 882.816 -144.302 0 0 0 
126044 0 883.34 104.977 0 0 0 
128586 0 883.584 69.2319 0 0 0 
131180 0 883.466 -72.1893 0 0 0 
133826 0 883.652 221.733 0 0 0 
136525 0 883.244 120.59 0 0 0 
139279 0 883.728 -194.553 0 0 0 
142089 0 884.711 -356.872 0 0 0 
144955 0 884.085 -431.206 0 0 0 
147879 0 883.093 -131.174 0 0 0 
150862 0 882.973 262.545 0 0 0 
153905 0 883.545 20.7563 0 0 0 
157009 0 883.516 -145.86 0 0 0 
160177 0 883.206 6.86474 0 0 0 
163408 0 883.06 107.595 0 0 0 
166704 0 883.377 42.0658 0 0 0 
170067 0 883.747 -274.675 0 0 0 
173498 0 884.082 -250.113 0 0 0 
176998 0 883.611 -207.152 0 0 0 
180568 0 883.209 -417.537 0 0 0 
184211 0 883.806 -217.526 0 0 0 
187927 0 883.655 177.339 0 0 0 
191718 0 882.644 -93.709 0 0 0 
195586 0 881.631 80.1061 0 0 0 
199532 0 880.878 251.289 0 0 0 
203557 0 882.424 -105.887 0 0 0 
207664 0 885.732 -179.265 0 0 0 
211853 0 883.374 -121.942 0 0 0 
216127 0 879.415 -231.069 0 0 0 
220487 0 883.063 -304.791 0 0 0 
224935 0 886.587 59.5183 0 0 0 
229473 0 883.602 263.559 0 0 0 
234103 0 879.809 53.0661 0 0 0 
238826 0 883.521 -118.175 0 0 0 
243644 0 885.494 -81.7726 0 0 0 
248560 0 880.203 203.601 0 0 0 
253574 0 878.288 514.531 0 0 0 
258690 0 879.416 369.627 0 0 0 
263909 0 885.074 -285.245 0 0 0 
269234 0 883.828 -193.961 0 0 0 
274666 0 882.047 -36.5534 0 0 0 
280207 0 887.415 -81.6672 0 0 0 
285861 0 888.398 -16.5479 0 0 0 
291628 0 886.245 -486.999 0 0 0 
297512 0 882.916 -444.332 0 0 0 
303515 0 882.973 -320.237 0 0 0 
309638 0 884.651 45.2412 0 0 0 
315886 0 884.272 266.435 0 0 0 
322259 0 883.393 114.067 0 0 0 
328761 0 884.025 -146.166 0 0 0 
335394 0 883.502 -273.285 0 0 0 
342161 0 882.588 -41.269 0 0 0 
349065 0 883.064 -378.914 0 0 0 
356108 0 884.07 -398.238 0 0 0 
363293 0 884.047 241.633 0 0 0 
370623 0 884.294 13.4715 0 0 0 
378101 0 884.18 -305.428 0 0 0 
385729 0 884.179 173.943 0 0 0 
393512 0 885.158 178.531 0 0 0 
401452 0 884.939 -189.999 0 0 0 
409552 0 882.643 -121.53 0 0 0 
417816 0 880.309 152.629 0 0 0 
426246 0 879.965 -26.539 0 0 0 
434846 0 883.197 94.3621 0 0 0 
443620 0 886.451 391.06 0 0 0 
452571 0 886.933 299.962 0 0 0 
461703 0 884.939 422.68 0 0 0 
471019 0 885.529 -119.439 0 0 0 
480523 0 888.013 -266.227 0 0 0 
490219 0 883.108 0.783521 0 0 0 
500110 0 881.618 -171.353 0 0 0 
510001 0 880.966 -82.8511 0 0 0 
519697 0 883.382 -186.845 0 0 0 
529201 0 883.647 -24.06 0 0 0 
538517 0 882.8 -49.4713 0 0 0 
547649 0 886.28 -385.952 0 0 0 
556600 0 884.316 91.5957 0 0 0 
565374 0 884.159 572.067 0 0 0 
573974 0 885.295 223.85 0 0 0 
582404 0 884.318 500.085 0 0 0 
590668 0 882.436 508.45 0 0 0 
598768 0 883.368 -246.462 0 0 0 
606708 0 883.33 -333.191 0 0 0 
614491 0 881.129 -281.587 0 0 0 
622119 0 883.137 -106.375 0 0 0 
629597 0 885.488 541.241 0 0 0 
636927 0 886.155 463.231 0 0 0 
644112 0 884.108 93.5975 0 0 0 
651155 0 884.47 235.927 0 0 0 
658059 0 886.948 92.4203 0 0 0 
664826 0 882.621 -102.475 0 0 0 
671459 0 880.476 347.445 0 0 0 
677961 0 882.247 356.734 0 0 0 
684334 0 882.19 -117.63 0 0 0 
690582 0 881.778 -125.098 0 0 0 
696705 0 884.233 107.343 0 0 0 
702708 0 886.374 362.07 0 0 0 
708592 0 884.991 302.392 0 0 0 
714359 0 884.608 87.3589 0 0 0 
720013 0 883.072 -134.62 0 0 0 
